frame_idx,timestamp_s,subject_id,segment_state,ground_truth_label,source_relpath
483,48.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01289_0_0_1_0_1_01.png
484,48.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00522_0_0_1_0_1_01.png
485,48.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00959_0_0_1_0_1_01.png
486,48.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01290_0_0_1_0_1_01.png
487,48.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00748_0_0_1_0_0_01.png
488,48.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01058_0_0_1_0_0_01.png
489,48.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01318_0_0_1_0_1_01.png
490,49.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00604_0_0_1_0_1_01.png
491,49.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01072_0_0_1_0_1_01.png
492,49.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01097_0_0_1_0_0_01.png
493,49.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01260_0_0_1_0_1_01.png
494,49.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01252_0_0_1_0_1_01.png
495,49.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00351_0_0_1_0_0_01.png
496,49.6,s0030,blink,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00199_0_0_0_0_1_01.png
497,49.7,s0030,blink,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00307_0_0_0_0_1_01.png
498,49.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00604_0_0_1_0_1_01.png
499,49.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00930_0_0_1_0_1_01.png
500,50.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01118_0_0_1_0_0_01.png
501,50.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01073_0_0_1_0_0_01.png
502,50.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01212_0_0_1_0_0_01.png
503,50.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00468_0_0_1_0_1_01.png
504,50.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00932_0_0_1_0_0_01.png
505,50.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01350_0_0_1_0_0_01.png
506,50.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00866_0_0_1_0_1_01.png
507,50.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01340_0_0_1_0_1_01.png
508,50.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00670_0_0_1_0_0_01.png
509,50.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00746_0_0_1_0_0_01.png
510,51.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00896_0_0_1_0_0_01.png
511,51.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00502_0_0_1_0_1_01.png
512,51.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01050_0_0_1_0_0_01.png
513,51.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01055_0_0_1_0_0_01.png
514,51.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01222_0_0_1_0_0_01.png
515,51.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00463_0_0_1_0_1_01.png
516,51.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01298_0_0_1_0_1_01.png
517,51.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00951_0_0_1_0_1_01.png
518,51.8,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00220_0_0_0_0_1_01.png
519,51.9,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00129_0_0_0_0_0_01.png
520,52.0,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00182_0_0_0_0_1_01.png
521,52.1,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00158_0_0_0_0_1_01.png
522,52.2,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00005_0_0_0_0_1_01.png
523,52.3,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00068_0_0_0_0_1_01.png
524,52.4,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00184_0_0_0_0_1_01.png
525,52.5,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00205_0_0_0_0_1_01.png
526,52.6,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00246_0_0_0_0_1_01.png
527,52.7,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00012_0_0_0_0_0_01.png
528,52.8,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00185_0_0_0_0_0_01.png
529,52.9,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00081_0_0_0_0_1_01.png
530,53.0,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00104_0_0_0_0_1_01.png
531,53.1,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00061_0_0_0_0_1_01.png
532,53.2,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00095_0_0_0_0_1_01.png
533,53.3,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00041_0_0_0_0_1_01.png
534,53.4,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00325_0_0_0_0_1_01.png
535,53.5,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00204_0_0_0_0_1_01.png
536,53.6,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00139_0_0_0_0_0_01.png
537,53.7,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00106_0_0_0_0_0_01.png
538,53.8,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00262_0_0_0_0_1_01.png
539,53.9,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00018_0_0_0_0_1_01.png
540,54.0,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00008_0_0_0_0_0_01.png
541,54.1,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00242_0_0_0_0_1_01.png
542,54.2,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00143_0_0_0_0_0_01.png
543,54.3,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00244_0_0_0_0_1_01.png
544,54.4,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00206_0_0_0_0_1_01.png
545,54.5,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00243_0_0_0_0_1_01.png
546,54.6,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00229_0_0_0_0_0_01.png
547,54.7,s0030,microsleep,closed,data/raw/mrlEyes_2018_01/s0030/s0030_00177_0_0_0_0_0_01.png
548,54.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00629_0_0_1_0_1_01.png
549,54.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01187_0_0_1_0_0_01.png
550,55.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00667_0_0_1_0_1_01.png
551,55.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01023_0_0_1_0_1_01.png
552,55.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00737_0_0_1_0_0_01.png
553,55.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00643_0_0_1_0_1_01.png
554,55.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01153_0_0_1_0_1_01.png
555,55.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01004_0_0_1_0_0_01.png
556,55.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00444_0_0_1_0_1_01.png
557,55.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01380_0_0_1_0_1_01.png
558,55.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00866_0_0_1_0_1_01.png
559,55.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00715_0_0_1_0_1_01.png
560,56.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01331_0_0_1_0_1_01.png
561,56.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01384_0_0_1_0_0_01.png
562,56.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01125_0_0_1_0_1_01.png
563,56.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01245_0_0_1_0_1_01.png
564,56.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00965_0_0_1_1_1_01.png
565,56.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00433_0_0_1_0_1_01.png
566,56.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00956_0_0_1_0_1_01.png
567,56.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01347_0_0_1_0_1_01.png
568,56.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01292_0_0_1_0_1_01.png
569,56.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00556_0_0_1_0_1_01.png
570,57.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00721_0_0_1_0_0_01.png
571,57.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00739_0_0_1_0_0_01.png
572,57.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01256_0_0_1_0_1_01.png
573,57.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01033_0_0_1_0_0_01.png
574,57.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00580_0_0_1_0_1_01.png
575,57.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01088_0_0_1_0_1_01.png
576,57.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01287_0_0_1_0_1_01.png
577,57.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00464_0_0_1_0_1_01.png
578,57.8,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00441_0_0_1_0_1_01.png
579,57.9,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01210_0_0_1_0_1_01.png
580,58.0,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01299_0_0_1_0_1_01.png
581,58.1,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01132_0_0_1_0_1_01.png
582,58.2,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00359_0_0_1_0_0_01.png
583,58.3,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00743_0_0_1_0_0_01.png
584,58.4,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00469_0_0_1_0_1_01.png
585,58.5,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01309_0_0_1_0_1_01.png
586,58.6,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_00838_0_0_1_0_0_01.png
587,58.7,s0030,alert,open,data/raw/mrlEyes_2018_01/s0030/s0030_01104_0_0_1_0_0_01.png
